GAME_ID,TEAM0_TEAM_ABBREVIATION,TEAM0_PTS,TEAM0_REB,TEAM0_AST,TEAM0_FG_PCT,TEAM0_TO,TEAM0_PLUS_MINUS,TEAM0_TEAM_ORDER,TEAM1_TEAM_ABBREVIATION,TEAM1_PTS,TEAM1_REB,TEAM1_AST,TEAM1_FG_PCT,TEAM1_TO,TEAM1_PLUS_MINUS,TEAM1_TEAM_ORDER,TEAM0_WIN,TEAM1_WIN,TEAM0_GAME_DATE,TEAM1_GAME_DATE,TEAM0_ELO,TEAM1_ELO
22300001,CLE,116.0,35.0,27.0,0.524,,,0,IND,121.0,40.0,28.0,0.523,,,1,0,1,2023-11-03,2023-11-03,,
22300002,NYK,105.0,56.0,18.0,0.396,,,0,MIL,110.0,41.0,24.0,0.427,,,1,0,1,2023-11-03,2023-11-03,,
22300003,MIA,121.0,37.0,35.0,0.6,,,0,WAS,114.0,30.0,33.0,0.568,,,1,1,0,2023-11-03,2023-11-03,,
22300004,BKN,109.0,39.0,32.0,0.458,,,0,CHI,107.0,42.0,21.0,0.483,,,1,1,0,2023-11-03,2023-11-03,,
22300005,GSW,141.0,38.0,36.0,0.533,,,0,OKC,139.0,32.0,26.0,0.602,,,1,1,0,2023-11-03,2023-11-03,,
22300006,DEN,125.0,51.0,33.0,0.527,,,0,DAL,114.0,34.0,27.0,0.477,,,1,1,0,2023-11-03,2023-11-03,,
22300007,POR,115.0,50.0,19.0,0.406,,,0,MEM,113.0,48.0,29.0,0.49,,,1,1,0,2023-11-03,2023-11-03,,
22300008,DET,106.0,48.0,28.0,0.465,,,0,PHI,114.0,46.0,23.0,0.422,,,1,0,1,2023-11-10,2023-11-10,,
22300009,WAS,117.0,36.0,28.0,0.489,,,0,CHA,124.0,67.0,31.0,0.455,,,1,0,1,2023-11-10,2023-11-10,,
22300010,BOS,121.0,52.0,29.0,0.436,,,0,BKN,107.0,46.0,26.0,0.447,,,1,1,0,2023-11-10,2023-11-10,,
22300011,NOP,101.0,49.0,12.0,0.453,,,0,HOU,104.0,42.0,20.0,0.409,,,1,0,1,2023-11-10,2023-11-10,,
22300012,MEM,121.0,37.0,23.0,0.455,,,0,UTA,127.0,38.0,28.0,0.539,,,1,0,1,2023-11-10,2023-11-10,,
22300013,SAS,110.0,38.0,29.0,0.467,,,0,MIN,117.0,51.0,23.0,0.494,,,1,0,1,2023-11-10,2023-11-10,,
22300014,DAL,144.0,41.0,30.0,0.52,,,0,LAC,126.0,47.0,21.0,0.489,,,1,1,0,2023-11-10,2023-11-10,,
22300015,PHX,119.0,52.0,22.0,0.447,,,0,LAL,122.0,43.0,27.0,0.5,,,1,0,1,2023-11-10,2023-11-10,,
22300016,SAC,105.0,52.0,28.0,0.418,,,0,OKC,98.0,38.0,22.0,0.448,,,1,1,0,2023-11-10,2023-11-10,,
22300017,MIA,111.0,42.0,26.0,0.482,,,0,CHA,105.0,45.0,21.0,0.444,,,1,1,0,2023-11-14,2023-11-14,,
22300018,DET,120.0,42.0,36.0,0.522,,,0,ATL,126.0,41.0,28.0,0.517,,,1,0,1,2023-11-14,2023-11-14,,
22300019,IND,132.0,41.0,32.0,0.516,,,0,PHI,126.0,38.0,22.0,0.5,,,1,1,0,2023-11-14,2023-11-14,,
22300020,BKN,124.0,44.0,22.0,0.541,,,0,ORL,104.0,37.0,23.0,0.439,,,1,1,0,2023-11-14,2023-11-14,,
22300021,SAS,87.0,43.0,24.0,0.387,,,0,OKC,123.0,40.0,34.0,0.517,,,1,0,1,2023-11-14,2023-11-14,,
22300022,DAL,110.0,45.0,25.0,0.422,,,0,NOP,131.0,42.0,33.0,0.521,,,1,0,1,2023-11-14,2023-11-14,,
22300023,UTA,115.0,52.0,26.0,0.463,,,0,POR,99.0,43.0,23.0,0.42,,,1,1,0,2023-11-14,2023-11-14,,
22300024,DEN,111.0,36.0,26.0,0.534,,,0,LAC,108.0,42.0,21.0,0.43,,,1,1,0,2023-11-14,2023-11-14,,
22300025,MIN,104.0,42.0,24.0,0.444,,,0,GSW,101.0,46.0,28.0,0.42,,,1,1,0,2023-11-14,2023-11-14,,
22300026,LAL,134.0,54.0,30.0,0.58,,,0,MEM,107.0,33.0,28.0,0.368,,,1,1,0,2023-11-14,2023-11-14,,
22300027,CHA,99.0,43.0,18.0,0.407,,,0,MIL,130.0,49.0,32.0,0.551,,,1,0,1,2023-11-17,2023-11-17,,
22300028,NYK,120.0,48.0,26.0,0.495,,,0,WAS,99.0,32.0,25.0,0.451,,,1,1,0,2023-11-17,2023-11-17,,
22300029,ATL,116.0,39.0,24.0,0.449,,,0,PHI,126.0,43.0,32.0,0.489,,,1,0,1,2023-11-17,2023-11-17,,
22300030,DET,100.0,51.0,20.0,0.429,,,0,CLE,108.0,39.0,21.0,0.512,,,1,0,1,2023-11-17,2023-11-17,,
22300031,TOR,105.0,41.0,29.0,0.483,,,0,BOS,108.0,44.0,29.0,0.457,,,1,0,1,2023-11-17,2023-11-17,,
22300032,SAS,120.0,42.0,33.0,0.467,,,0,SAC,129.0,42.0,31.0,0.541,,,1,0,1,2023-11-17,2023-11-17,,
22300033,CHI,97.0,34.0,19.0,0.443,,,0,ORL,103.0,46.0,24.0,0.481,,,1,0,1,2023-11-17,2023-11-17,,
22300034,DEN,110.0,51.0,37.0,0.49,,,0,NOP,115.0,39.0,33.0,0.523,,,1,0,1,2023-11-17,2023-11-17,,
22300035,PHX,131.0,36.0,35.0,0.523,,,0,UTA,128.0,39.0,27.0,0.506,,,1,1,0,2023-11-17,2023-11-17,,
22300036,LAL,107.0,44.0,27.0,0.494,,,0,POR,95.0,48.0,17.0,0.404,,,1,1,0,2023-11-17,2023-11-17,,
22300037,HOU,100.0,47.0,24.0,0.432,,,0,LAC,106.0,47.0,22.0,0.434,,,1,0,1,2023-11-17,2023-11-17,,
22300038,ORL,126.0,40.0,31.0,0.5,,,0,TOR,107.0,38.0,29.0,0.507,,,1,1,0,2023-11-21,2023-11-21,,
22300039,IND,157.0,29.0,35.0,0.606,,,0,ATL,152.0,39.0,28.0,0.6,,,1,1,0,2023-11-21,2023-11-21,,
22300040,PHI,119.0,44.0,19.0,0.417,,,0,CLE,122.0,56.0,33.0,0.489,,,1,0,1,2023-11-21,2023-11-21,,
22300041,PHX,120.0,38.0,26.0,0.566,,,0,POR,107.0,30.0,20.0,0.437,,,1,1,0,2023-11-21,2023-11-21,,
22300042,UTA,99.0,42.0,25.0,0.388,,,0,LAL,131.0,52.0,35.0,0.57,,,1,0,1,2023-11-21,2023-11-21,,
22300043,BOS,96.0,31.0,17.0,0.408,,,0,ORL,113.0,48.0,23.0,0.506,,,1,0,1,2023-11-24,2023-11-24,,
22300044,MEM,89.0,35.0,22.0,0.463,,,0,PHX,110.0,41.0,22.0,0.513,,,1,0,1,2023-11-24,2023-11-24,,
22300045,NYK,100.0,46.0,21.0,0.481,,,0,MIA,98.0,41.0,20.0,0.391,,,1,1,0,2023-11-24,2023-11-24,,
22300046,CHI,108.0,37.0,20.0,0.512,,,0,TOR,121.0,40.0,32.0,0.53,,,1,0,1,2023-11-24,2023-11-24,,
22300047,IND,136.0,40.0,24.0,0.48,,,0,DET,113.0,43.0,22.0,0.478,,,1,1,0,2023-11-24,2023-11-24,,
22300048,DEN,86.0,46.0,17.0,0.34,,,0,HOU,105.0,49.0,25.0,0.488,,,1,0,1,2023-11-24,2023-11-24,,
22300049,WAS,128.0,46.0,29.0,0.48,,,0,MIL,131.0,50.0,28.0,0.522,,,1,0,1,2023-11-24,2023-11-24,,
22300050,MIN,111.0,44.0,25.0,0.439,,,0,SAC,124.0,46.0,25.0,0.49,,,1,0,1,2023-11-24,2023-11-24,,
22300051,GSW,118.0,41.0,35.0,0.494,,,0,SAS,112.0,46.0,28.0,0.45,,,1,1,0,2023-11-24,2023-11-24,,
22300052,NOP,116.0,50.0,26.0,0.489,,,0,LAC,106.0,39.0,27.0,0.457,,,1,1,0,2023-11-24,2023-11-24,,
22300053,CHI,97.0,37.0,25.0,0.433,,,0,BOS,124.0,52.0,36.0,0.522,,,1,0,1,2023-11-28,2023-11-28,,
22300054,TOR,103.0,46.0,27.0,0.386,,,0,BKN,115.0,59.0,26.0,0.449,,,1,0,1,2023-11-28,2023-11-28,,
22300055,ATL,105.0,44.0,21.0,0.347,,,0,CLE,128.0,55.0,27.0,0.538,,,1,0,1,2023-11-28,2023-11-28,,
22300056,MIA,124.0,35.0,32.0,0.511,,,0,MIL,131.0,45.0,26.0,0.534,,,1,0,1,2023-11-28,2023-11-28,,
22300057,NYK,115.0,54.0,21.0,0.466,,,0,CHA,91.0,41.0,21.0,0.416,,,1,1,0,2023-11-28,2023-11-28,,
22300058,MIN,106.0,51.0,18.0,0.423,,,0,OKC,103.0,36.0,22.0,0.411,,,1,1,0,2023-11-28,2023-11-28,,
22300059,DAL,121.0,38.0,25.0,0.472,,,0,HOU,115.0,40.0,33.0,0.494,,,1,1,0,2023-11-28,2023-11-28,,
22300060,SAC,124.0,46.0,25.0,0.451,,,0,GSW,123.0,52.0,25.0,0.482,,,1,1,0,2023-11-28,2023-11-28,,
22300061,LAL,107.0,44.0,23.0,0.456,,,0,DEN,119.0,42.0,29.0,0.527,,,1,0,1,2023-10-24,2023-10-24,,
22300062,GSW,104.0,49.0,19.0,0.356,,,0,PHX,108.0,60.0,23.0,0.442,,,1,0,1,2023-10-24,2023-10-24,,
22300063,CHA,116.0,51.0,34.0,0.5,,,0,ATL,110.0,42.0,24.0,0.419,,,1,1,0,2023-10-25,2023-10-25,,
22300064,WAS,120.0,45.0,28.0,0.458,,,0,IND,143.0,51.0,38.0,0.523,,,1,0,1,2023-10-25,2023-10-25,,
22300065,NYK,104.0,47.0,24.0,0.371,,,0,BOS,108.0,46.0,18.0,0.481,,,1,0,1,2023-10-25,2023-10-25,,
22300066,ORL,116.0,57.0,19.0,0.483,,,0,HOU,86.0,31.0,19.0,0.405,,,1,1,0,2023-10-25,2023-10-25,,
22300067,CLE,114.0,38.0,25.0,0.468,,,0,BKN,113.0,50.0,30.0,0.5,,,1,1,0,2023-10-25,2023-10-25,,
22300068,MIA,103.0,48.0,22.0,0.402,,,0,DET,102.0,56.0,28.0,0.446,,,1,1,0,2023-10-25,2023-10-25,,
22300069,MIN,94.0,62.0,20.0,0.34,,,0,TOR,97.0,47.0,27.0,0.4,,,1,0,1,2023-10-25,2023-10-25,,
22300070,CHI,104.0,42.0,26.0,0.415,,,0,OKC,124.0,43.0,30.0,0.549,,,1,0,1,2023-10-25,2023-10-25,,
22300071,NOP,111.0,52.0,22.0,0.471,,,0,MEM,104.0,37.0,23.0,0.418,,,1,1,0,2023-10-25,2023-10-25,,
22300072,SAC,130.0,45.0,29.0,0.461,,,0,UTA,114.0,54.0,22.0,0.451,,,1,1,0,2023-10-25,2023-10-25,,
22300073,DAL,126.0,48.0,24.0,0.475,,,0,SAS,119.0,45.0,33.0,0.517,,,1,1,0,2023-10-25,2023-10-25,,
22300074,POR,111.0,40.0,20.0,0.473,,,0,LAC,123.0,45.0,36.0,0.522,,,1,0,1,2023-10-25,2023-10-25,,
22300075,PHI,117.0,39.0,25.0,0.513,,,0,MIL,118.0,43.0,20.0,0.506,,,1,0,1,2023-10-26,2023-10-26,,
22300076,PHX,95.0,49.0,16.0,0.42,,,0,LAL,100.0,42.0,24.0,0.429,,,1,0,1,2023-10-26,2023-10-26,,
22300077,DET,111.0,53.0,28.0,0.455,,,0,CHA,99.0,41.0,20.0,0.375,,,1,1,0,2023-10-27,2023-10-27,,
22300078,DEN,108.0,40.0,27.0,0.466,,,0,MEM,104.0,48.0,22.0,0.435,,,1,1,0,2023-10-27,2023-10-27,,
22300079,ATL,120.0,44.0,28.0,0.483,,,0,NYK,126.0,45.0,30.0,0.478,,,1,0,1,2023-10-27,2023-10-27,,
22300080,BOS,119.0,55.0,20.0,0.474,,,0,MIA,111.0,45.0,24.0,0.427,,,1,1,0,2023-10-27,2023-10-27,,
22300081,OKC,108.0,47.0,22.0,0.46,,,0,CLE,105.0,48.0,20.0,0.413,,,1,1,0,2023-10-27,2023-10-27,,
22300082,CHI,104.0,52.0,18.0,0.374,,,0,TOR,103.0,53.0,25.0,0.464,,,1,1,0,2023-10-27,2023-10-27,,
22300083,SAS,126.0,43.0,32.0,0.489,,,0,HOU,122.0,43.0,30.0,0.52,,,1,1,0,2023-10-27,2023-10-27,,
22300084,BKN,120.0,47.0,30.0,0.489,,,0,DAL,125.0,40.0,20.0,0.484,,,1,0,1,2023-10-27,2023-10-27,,
22300085,LAC,118.0,36.0,17.0,0.532,,,0,UTA,120.0,45.0,27.0,0.438,,,1,0,1,2023-10-27,2023-10-27,,
22300086,ORL,102.0,45.0,22.0,0.456,,,0,POR,97.0,47.0,15.0,0.398,,,1,1,0,2023-10-27,2023-10-27,,
22300087,SAC,114.0,41.0,24.0,0.436,,,0,GSW,122.0,39.0,32.0,0.552,,,1,0,1,2023-10-27,2023-10-27,,
22300088,DET,118.0,53.0,29.0,0.523,,,0,CHI,102.0,33.0,16.0,0.419,,,1,1,0,2023-10-28,2023-10-28,,
22300089,WAS,113.0,45.0,24.0,0.43,,,0,MEM,106.0,45.0,27.0,0.429,,,1,1,0,2023-10-28,2023-10-28,,
22300090,NYK,87.0,59.0,19.0,0.367,,,0,NOP,96.0,43.0,20.0,0.46,,,1,0,1,2023-10-28,2023-10-28,,
22300091,IND,125.0,48.0,36.0,0.49,,,0,CLE,113.0,51.0,29.0,0.434,,,1,1,0,2023-10-28,2023-10-28,,
22300092,TOR,107.0,41.0,28.0,0.437,,,0,PHI,114.0,42.0,25.0,0.5,,,1,0,1,2023-10-28,2023-10-28,,
22300093,MIN,106.0,47.0,30.0,0.512,,,0,MIA,90.0,42.0,24.0,0.402,,,1,1,0,2023-10-28,2023-10-28,,
22300094,PHX,126.0,39.0,31.0,0.529,,,0,UTA,104.0,45.0,26.0,0.44,,,1,1,0,2023-10-28,2023-10-28,,
22300095,OKC,95.0,29.0,22.0,0.411,,,0,DEN,128.0,48.0,34.0,0.602,,,1,0,1,2023-10-29,2023-10-29,,
22300096,HOU,95.0,42.0,22.0,0.378,,,0,GSW,106.0,49.0,27.0,0.432,,,1,0,1,2023-10-29,2023-10-29,,
22300097,ATL,127.0,46.0,32.0,0.505,,,0,MIL,110.0,39.0,22.0,0.453,,,1,1,0,2023-10-29,2023-10-29,,
22300098,POR,98.0,42.0,19.0,0.383,,,0,PHI,126.0,51.0,28.0,0.488,,,1,0,1,2023-10-29,2023-10-29,,
22300099,SAS,83.0,37.0,21.0,0.375,,,0,LAC,123.0,48.0,23.0,0.516,,,1,0,1,2023-10-29,2023-10-29,,
22300100,SAC,132.0,47.0,30.0,0.471,,,0,LAL,127.0,53.0,27.0,0.439,,,1,1,0,2023-10-29,2023-10-29,,
22300101,CHA,121.0,39.0,33.0,0.49,,,0,BKN,133.0,46.0,25.0,0.563,,,1,0,1,2023-10-30,2023-10-30,,
22300102,CHI,112.0,44.0,19.0,0.46,,,0,IND,105.0,47.0,26.0,0.409,,,1,1,0,2023-10-30,2023-10-30,,
22300103,WAS,107.0,40.0,26.0,0.448,,,0,BOS,126.0,51.0,31.0,0.5,,,1,0,1,2023-10-30,2023-10-30,,
22300104,ATL,127.0,36.0,28.0,0.558,,,0,MIN,113.0,38.0,24.0,0.489,,,1,1,0,2023-10-30,2023-10-30,,
22300105,TOR,91.0,47.0,19.0,0.404,,,0,POR,99.0,51.0,20.0,0.447,,,1,0,1,2023-10-30,2023-10-30,,
22300106,DAL,125.0,48.0,24.0,0.5,,,0,MEM,110.0,44.0,22.0,0.457,,,1,1,0,2023-10-30,2023-10-30,,
22300107,MIL,122.0,43.0,24.0,0.506,,,0,MIA,114.0,40.0,27.0,0.477,,,1,1,0,2023-10-30,2023-10-30,,
22300108,GSW,130.0,64.0,28.0,0.52,,,0,NOP,102.0,39.0,23.0,0.409,,,1,1,0,2023-10-30,2023-10-30,,
22300109,DET,112.0,41.0,31.0,0.429,,,0,OKC,124.0,44.0,21.0,0.53,,,1,0,1,2023-10-30,2023-10-30,,
22300110,UTA,102.0,51.0,30.0,0.429,,,0,DEN,110.0,43.0,32.0,0.56,,,1,0,1,2023-10-30,2023-10-30,,
22300111,LAL,106.0,40.0,28.0,0.532,,,0,ORL,103.0,44.0,28.0,0.4,,,1,1,0,2023-10-30,2023-10-30,,
22300112,CLE,91.0,46.0,19.0,0.391,,,0,NYK,109.0,48.0,18.0,0.442,,,1,0,1,2023-10-31,2023-10-31,,
22300113,PHX,114.0,43.0,29.0,0.506,,,0,SAS,115.0,37.0,25.0,0.467,,,1,0,1,2023-10-31,2023-10-31,,
22300114,ORL,102.0,40.0,23.0,0.469,,,0,LAC,118.0,44.0,29.0,0.494,,,1,0,1,2023-10-31,2023-10-31,,
22300115,POR,110.0,44.0,23.0,0.469,,,0,DET,101.0,38.0,24.0,0.444,,,1,1,0,2023-11-01,2023-11-01,,
22300116,MIL,111.0,29.0,19.0,0.461,,,0,TOR,130.0,50.0,35.0,0.56,,,1,0,1,2023-11-01,2023-11-01,,
22300117,ATL,130.0,57.0,26.0,0.5,,,0,WAS,121.0,35.0,32.0,0.505,,,1,1,0,2023-11-01,2023-11-01,,
22300118,BOS,155.0,57.0,27.0,0.568,,,0,IND,104.0,31.0,26.0,0.455,,,1,1,0,2023-11-01,2023-11-01,,
22300119,BKN,109.0,47.0,27.0,0.451,,,0,MIA,105.0,46.0,22.0,0.429,,,1,1,0,2023-11-01,2023-11-01,,
22300120,NYK,89.0,50.0,18.0,0.348,,,0,CLE,95.0,46.0,22.0,0.432,,,1,0,1,2023-11-01,2023-11-01,,
22300121,OKC,106.0,49.0,23.0,0.432,,,0,NOP,110.0,58.0,23.0,0.392,,,1,0,1,2023-11-01,2023-11-01,,
22300122,HOU,128.0,38.0,35.0,0.524,,,0,CHA,119.0,44.0,21.0,0.5,,,1,1,0,2023-11-01,2023-11-01,,
22300123,MIN,110.0,47.0,20.0,0.458,,,0,DEN,89.0,43.0,23.0,0.396,,,1,1,0,2023-11-01,2023-11-01,,
22300124,CHI,105.0,43.0,19.0,0.472,,,0,DAL,114.0,45.0,23.0,0.457,,,1,0,1,2023-11-01,2023-11-01,,
22300125,UTA,133.0,50.0,35.0,0.54,,,0,MEM,109.0,42.0,25.0,0.365,,,1,1,0,2023-11-01,2023-11-01,,
22300126,GSW,102.0,36.0,32.0,0.481,,,0,SAC,101.0,48.0,24.0,0.409,,,1,1,0,2023-11-01,2023-11-01,,
22300127,LAL,130.0,51.0,28.0,0.511,,,0,LAC,125.0,46.0,22.0,0.475,,,1,1,0,2023-11-01,2023-11-01,,
22300128,TOR,99.0,41.0,30.0,0.481,,,0,PHI,114.0,46.0,21.0,0.457,,,1,0,1,2023-11-02,2023-11-02,,
22300129,NOP,125.0,36.0,27.0,0.488,,,0,DET,116.0,48.0,30.0,0.436,,,1,1,0,2023-11-02,2023-11-02,,
22300130,UTA,113.0,48.0,27.0,0.461,,,0,ORL,115.0,43.0,27.0,0.459,,,1,0,1,2023-11-02,2023-11-02,,
22300131,PHX,121.0,34.0,26.0,0.538,,,0,SAS,132.0,41.0,37.0,0.52,,,1,0,1,2023-11-02,2023-11-02,,
22300132,PHX,100.0,42.0,22.0,0.36,,,0,PHI,112.0,51.0,24.0,0.478,,,1,0,1,2023-11-04,2023-11-04,,
22300133,IND,124.0,36.0,31.0,0.484,,,0,CHA,125.0,41.0,23.0,0.534,,,1,0,1,2023-11-04,2023-11-04,,
22300134,LAL,101.0,40.0,17.0,0.44,,,0,ORL,120.0,51.0,29.0,0.455,,,1,0,1,2023-11-04,2023-11-04,,
22300135,NOP,105.0,35.0,24.0,0.476,,,0,ATL,123.0,52.0,28.0,0.484,,,1,0,1,2023-11-04,2023-11-04,,
22300136,BKN,114.0,42.0,22.0,0.43,,,0,BOS,124.0,50.0,22.0,0.478,,,1,0,1,2023-11-04,2023-11-04,,
22300137,HOU,107.0,53.0,28.0,0.46,,,0,SAC,89.0,43.0,20.0,0.381,,,1,1,0,2023-11-04,2023-11-04,,
22300138,UTA,95.0,39.0,20.0,0.385,,,0,MIN,123.0,43.0,25.0,0.556,,,1,0,1,2023-11-04,2023-11-04,,
22300139,DEN,123.0,49.0,31.0,0.519,,,0,CHI,101.0,37.0,28.0,0.453,,,1,1,0,2023-11-04,2023-11-04,,
22300140,DET,106.0,33.0,25.0,0.494,,,0,PHX,120.0,43.0,29.0,0.5,,,1,0,1,2023-11-05,2023-11-05,,
22300141,TOR,123.0,47.0,29.0,0.454,,,0,SAS,116.0,46.0,30.0,0.5,,,1,1,0,2023-11-05,2023-11-05,,
22300142,CLE,115.0,54.0,26.0,0.494,,,0,GSW,104.0,44.0,26.0,0.362,,,1,1,0,2023-11-05,2023-11-05,,
22300143,DAL,124.0,47.0,31.0,0.473,,,0,CHA,118.0,43.0,30.0,0.495,,,1,1,0,2023-11-05,2023-11-05,,
22300144,MEM,112.0,49.0,27.0,0.506,,,0,POR,100.0,47.0,23.0,0.389,,,1,1,0,2023-11-05,2023-11-05,,
22300145,GSW,120.0,44.0,26.0,0.474,,,0,DET,109.0,39.0,23.0,0.475,,,1,1,0,2023-11-06,2023-11-06,,
22300146,SAS,111.0,36.0,26.0,0.426,,,0,IND,152.0,49.0,38.0,0.579,,,1,0,1,2023-11-06,2023-11-06,,
22300147,DAL,117.0,31.0,21.0,0.5,,,0,ORL,102.0,38.0,27.0,0.471,,,1,1,0,2023-11-06,2023-11-06,,
22300148,PHI,146.0,45.0,37.0,0.56,,,0,WAS,128.0,38.0,31.0,0.51,,,1,1,0,2023-11-06,2023-11-06,,
22300149,BKN,125.0,46.0,22.0,0.485,,,0,MIL,129.0,48.0,26.0,0.479,,,1,0,1,2023-11-06,2023-11-06,,
22300150,MIA,108.0,44.0,30.0,0.466,,,0,LAL,107.0,38.0,28.0,0.543,,,1,1,0,2023-11-06,2023-11-06,,
22300151,NYK,111.0,48.0,28.0,0.466,,,0,LAC,97.0,31.0,21.0,0.493,,,1,1,0,2023-11-06,2023-11-06,,
22300152,CHI,130.0,36.0,26.0,0.516,,,0,UTA,113.0,52.0,32.0,0.477,,,1,1,0,2023-11-06,2023-11-06,,
22300153,SAC,97.0,34.0,22.0,0.444,,,0,HOU,122.0,39.0,28.0,0.573,,,1,0,1,2023-11-06,2023-11-06,,
22300154,BOS,109.0,45.0,20.0,0.391,,,0,MIN,114.0,45.0,26.0,0.518,,,1,0,1,2023-11-06,2023-11-06,,
22300155,ATL,117.0,59.0,27.0,0.373,,,0,OKC,126.0,49.0,27.0,0.479,,,1,0,1,2023-11-06,2023-11-06,,
22300156,NOP,116.0,38.0,24.0,0.5,,,0,DEN,134.0,45.0,37.0,0.537,,,1,0,1,2023-11-06,2023-11-06,,
22300157,CHA,116.0,47.0,17.0,0.519,,,0,WAS,132.0,40.0,26.0,0.485,,,1,0,1,2023-11-08,2023-11-08,,
22300158,IND,134.0,46.0,26.0,0.515,,,0,UTA,118.0,47.0,26.0,0.469,,,1,1,0,2023-11-08,2023-11-08,,
22300159,PHI,106.0,56.0,20.0,0.442,,,0,BOS,103.0,43.0,28.0,0.396,,,1,1,0,2023-11-08,2023-11-08,,
22300160,BKN,100.0,49.0,22.0,0.402,,,0,LAC,93.0,51.0,22.0,0.396,,,1,1,0,2023-11-08,2023-11-08,,
22300161,NYK,126.0,47.0,28.0,0.46,,,0,SAS,105.0,46.0,31.0,0.489,,,1,1,0,2023-11-08,2023-11-08,,
22300162,PHX,116.0,54.0,32.0,0.422,,,0,CHI,115.0,39.0,30.0,0.438,,,1,1,0,2023-11-08,2023-11-08,,
22300163,LAL,94.0,34.0,20.0,0.424,,,0,HOU,128.0,57.0,26.0,0.548,,,1,0,1,2023-11-08,2023-11-08,,
22300164,MEM,102.0,38.0,20.0,0.389,,,0,MIA,108.0,44.0,22.0,0.455,,,1,0,1,2023-11-08,2023-11-08,,
22300165,MIL,120.0,36.0,19.0,0.456,,,0,DET,118.0,53.0,28.0,0.49,,,1,1,0,2023-11-08,2023-11-08,,
22300166,NOP,101.0,40.0,23.0,0.387,,,0,MIN,122.0,48.0,30.0,0.549,,,1,0,1,2023-11-08,2023-11-08,,
22300167,CLE,120.0,41.0,26.0,0.506,,,0,OKC,128.0,41.0,23.0,0.512,,,1,0,1,2023-11-08,2023-11-08,,
22300168,TOR,127.0,50.0,27.0,0.495,,,0,DAL,116.0,38.0,25.0,0.476,,,1,1,0,2023-11-08,2023-11-08,,
22300169,GSW,105.0,49.0,21.0,0.43,,,0,DEN,108.0,45.0,24.0,0.446,,,1,0,1,2023-11-08,2023-11-08,,
22300170,POR,118.0,36.0,26.0,0.506,,,0,SAC,121.0,50.0,32.0,0.461,,,1,0,1,2023-11-08,2023-11-08,,
22300171,MIL,124.0,41.0,23.0,0.529,,,0,IND,126.0,40.0,27.0,0.478,,,1,0,1,2023-11-09,2023-11-09,,
22300172,ORL,119.0,47.0,19.0,0.467,,,0,ATL,120.0,36.0,22.0,0.482,,,1,0,1,2023-11-09,2023-11-09,,
22300173,MIL,97.0,36.0,25.0,0.494,,,0,ORL,112.0,43.0,24.0,0.429,,,1,0,1,2023-11-11,2023-11-11,,
22300174,TOR,94.0,37.0,25.0,0.385,,,0,BOS,117.0,46.0,30.0,0.547,,,1,0,1,2023-11-11,2023-11-11,,
22300175,MIA,117.0,39.0,23.0,0.488,,,0,ATL,109.0,48.0,23.0,0.437,,,1,1,0,2023-11-11,2023-11-11,,
22300176,GSW,110.0,55.0,26.0,0.411,,,0,CLE,118.0,45.0,23.0,0.43,,,1,0,1,2023-11-11,2023-11-11,,
22300177,CHA,107.0,36.0,21.0,0.468,,,0,NYK,129.0,40.0,25.0,0.54,,,1,0,1,2023-11-12,2023-11-12,,
22300178,BKN,102.0,66.0,22.0,0.378,,,0,WAS,94.0,42.0,20.0,0.375,,,1,1,0,2023-11-12,2023-11-12,,
22300179,MEM,105.0,41.0,25.0,0.42,,,0,LAC,101.0,41.0,26.0,0.435,,,1,1,0,2023-11-12,2023-11-12,,
22300180,IND,126.0,32.0,31.0,0.522,,,0,PHI,137.0,54.0,28.0,0.505,,,1,0,1,2023-11-12,2023-11-12,,
22300181,DET,108.0,49.0,26.0,0.432,,,0,CHI,119.0,40.0,22.0,0.484,,,1,0,1,2023-11-12,2023-11-12,,
22300182,DEN,104.0,49.0,24.0,0.462,,,0,HOU,107.0,45.0,20.0,0.425,,,1,0,1,2023-11-12,2023-11-12,,
22300183,DAL,136.0,42.0,29.0,0.49,,,0,NOP,124.0,54.0,31.0,0.511,,,1,1,0,2023-11-12,2023-11-12,,
22300184,MIA,118.0,41.0,26.0,0.438,,,0,SAS,113.0,50.0,35.0,0.462,,,1,1,0,2023-11-12,2023-11-12,,
22300185,OKC,111.0,33.0,23.0,0.488,,,0,PHX,99.0,51.0,20.0,0.386,,,1,1,0,2023-11-12,2023-11-12,,
22300186,MIN,116.0,47.0,27.0,0.524,,,0,GSW,110.0,51.0,24.0,0.385,,,1,1,0,2023-11-12,2023-11-12,,
22300187,LAL,116.0,41.0,27.0,0.488,,,0,POR,110.0,38.0,29.0,0.5,,,1,1,0,2023-11-12,2023-11-12,,
22300188,BOS,114.0,37.0,27.0,0.506,,,0,NYK,98.0,37.0,17.0,0.418,,,1,1,0,2023-11-13,2023-11-13,,
22300189,WAS,107.0,38.0,32.0,0.512,,,0,TOR,111.0,48.0,28.0,0.5,,,1,0,1,2023-11-13,2023-11-13,,
22300190,CHI,109.0,47.0,24.0,0.38,,,0,MIL,118.0,53.0,23.0,0.472,,,1,0,1,2023-11-13,2023-11-13,,
22300191,CLE,120.0,39.0,24.0,0.495,,,0,SAC,132.0,37.0,32.0,0.59,,,1,0,1,2023-11-13,2023-11-13,,
